West Virginia,2002,1346601,0.0647
West Virginia,2003,1420396,0.0656
West Virginia,2004,1458141,0.0577
West Virginia,2005,1524187,0.0546
West Virginia,2006,1569685,0.0517
West Virginia,2007,1608247,0.0482
West Virginia,2008,1667812,0.0471
West Virginia,2009,1759397,0.0831
West Virginia,2010,1978226,0.0867
West Virginia,2011,2010407,0.0784
West Virginia,2012,1893954,0.0723
West Virginia,2013,1828234,0.0671
West Virginia,2014,1823665,0.0651
West Virginia,2015,1819903,0.0658
West Virginia,2016,1804235,0.061
Wisconsin,2000,4225688,0.0338
Wisconsin,2001,4434212,0.0442
Wisconsin,2002,4642886,0.0532
Wisconsin,2003,4844788,0.0563
Wisconsin,2004,4936038,0.0498
Wisconsin,2005,5128207,0.0475
Wisconsin,2006,5290595,0.0465
Wisconsin,2007,5459295,0.0482
Wisconsin,2008,5619617,0.0494
Wisconsin,2009,5857285,0.0897
Wisconsin,2010,5994721,0.0851
Wisconsin,2011,6138402,0.0756
Wisconsin,2012,5631108,0.0693
Wisconsin,2013,5637545,0.0669
Wisconsin,2014,5685955,0.0534
Wisconsin,2015,5723474,0.0445
Wisconsin,2016,5760418,0.0391
Wyoming,2000,417424,0.0375
Wyoming,2001,426072,0.0381
Wyoming,2002,463839,0.0402
Wyoming,2003,473447,0.0433
Wyoming,2004,483989,0.0384
Wyoming,2005,510498,0.0355
Wyoming,2006,571127,0.0299
Wyoming,2007,661713,0.0264
Wyoming,2008,703831,0.0294
Wyoming,2009,744877,0.0626
Wyoming,2010,787627,0.0694
Wyoming,2011,825783,0.0616
Wyoming,2012,845801,0.0548
Wyoming,2013,846872,0.0477
Wyoming,2014,865932,0.0435
Wyoming,2015,895910,0.0422
Wyoming,2016,921494,0.0536
